사고번호,발생년월,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도,년도,월,특정장소
2020022400100473,2020년 2월,월요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,65세 이상,경상,2020년,2월,건대입구
2020022600100361,2020년 2월,수요일,서울특별시 광진구 구의동,부상신고사고,0,0,0,1,차대차 - 충돌,불법유턴,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,이륜,남,21-30세,부상신고,2020년,2월,미상
2020022600100464,2020년 2월,수요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,51-60세,상해없음,자전거,남,41-50세,경상,2020년,2월,미상
2020022700100091,2020년 2월,목요일,서울특별시 광진구 광장동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,31-40세,기타불명,승용,남,21-30세,경상,2020년,2월,미상
2020022700100092,2020년 2월,목요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,여,31-40세,상해없음,승용,여,31-40세,경상,2020년,2월,미상
2020022900100056,2020년 2월,토요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대사람 - 기타,신호위반,젖음/습기,비,기타 - 기타,승용,남,31-40세,상해없음,보행자,남,65세 이상,중상,2020년,2월,미상
2020030300100095,2020년 3월,화요일,서울특별시 광진구 자양동,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,여,65세 이상,부상신고,이륜,남,31-40세,상해없음,2020년,3월,미상
2020030300100096,2020년 3월,화요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,41-50세,상해없음,승용,남,21-30세,경상,2020년,3월,건대입구
2020030400100168,2020년 3월,수요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,이륜,남,41-50세,경상,승용,남,21-30세,경상,2020년,3월,미상
2020030400100318,2020년 3월,수요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,이륜,남,13-20세,경상,2020년,3월,미상
2020030500100049,2020년 3월,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,41-50세,경상,2020년,3월,미상
2020030500100438,2020년 3월,목요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,보행자,남,41-50세,중상,2020년,3월,미상
2020030600100082,2020년 3월,금요일,서울특별시 광진구 화양동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,화물,남,61-64세,부상신고,2020년,3월,건대입구
2020030600100356,2020년 3월,금요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,31-40세,경상,2020년,3월,미상
2020030600100563,2020년 3월,금요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,20세 이하,상해없음,보행자,여,13-20세,경상,2020년,3월,미상
2020030700100160,2020년 3월,토요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,여,51-60세,경상,2020년,3월,미상
2020030900100009,2020년 3월,월요일,서울특별시 광진구 광장동,중상사고,0,1,0,0,차대차 - 충돌,차로위반,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,화물,남,41-50세,중상,2020년,3월,미상
2020030900100116,2020년 3월,월요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,21-30세,경상,화물,남,51-60세,상해없음,2020년,3월,미상
2020030900100145,2020년 3월,월요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,41-50세,상해없음,승용,남,21-30세,경상,2020년,3월,미상
2020031000100156,2020년 3월,화요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,65세 이상,상해없음,승합,남,31-40세,경상,2020년,3월,미상
2020031000100274,2020년 3월,화요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대차 - 충돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,61-64세,상해없음,이륜,남,41-50세,중상,2020년,3월,미상
2020031000100362,2020년 3월,화요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,이륜,남,31-40세,상해없음,보행자,여,41-50세,중상,2020년,3월,미상
2020031100100272,2020년 3월,수요일,서울특별시 광진구 자양동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61-64세,상해없음,이륜,남,21-30세,부상신고,2020년,3월,미상
2020031100100502,2020년 3월,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,기타,맑음,기타 - 기타,승용,남,51-60세,기타불명,보행자,여,31-40세,경상,2020년,3월,미상
2020031200100025,2020년 3월,목요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,이륜,남,31-40세,경상,2020년,3월,미상
2020031200100117,2020년 3월,목요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,61-64세,경상,2020년,3월,미상
2020031200100326,2020년 3월,목요일,서울특별시 광진구 화양동,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,21-30세,부상신고,화물,남,65세 이상,상해없음,2020년,3월,미상
2020031200100402,2020년 3월,목요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,41-50세,상해없음,,,,,2020년,3월,미상
2020031300100139,2020년 3월,금요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,보행자,남,61-64세,경상,2020년,3월,미상
2020031300100430,2020년 3월,금요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,이륜,남,31-40세,경상,2020년,3월,미상
2020031300100459,2020년 3월,금요일,서울특별시 광진구 화양동,부상신고사고,0,0,0,1,차대차 - 충돌,기타,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,원동기,남,13-20세,부상신고,2020년,3월,미상
2020031500100041,2020년 3월,일요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대차 - 충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,20세 이하,상해없음,이륜,남,21-30세,중상,2020년,3월,미상
2020031500100085,2020년 3월,일요일,서울특별시 광진구 광장동,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,건조,맑음,기타 - 기타,자전거,여,61-64세,부상신고,승용,남,41-50세,상해없음,2020년,3월,미상
2020031500100175,2020년 3월,일요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,보행자,남,41-50세,경상,2020년,3월,미상
2020031600100152,2020년 3월,월요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,기타,맑음,기타 - 기타,승용,남,65세 이상,상해없음,승용,남,65세 이상,경상,2020년,3월,미상
2020031700100026,2020년 3월,화요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,여,21-30세,경상,2020년,3월,건대입구
2020031700100203,2020년 3월,화요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,기타불명,기타불명,기타불명,기타불명,이륜,남,65세 이상,경상,2020년,3월,미상
2020031700100422,2020년 3월,화요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,기타,맑음,기타 - 기타,승용,남,21-30세,기타불명,보행자,여,21-30세,경상,2020년,3월,미상
2020031700100461,2020년 3월,화요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,남,31-40세,경상,2020년,3월,미상
2020031800100150,2020년 3월,수요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,65세 이상,상해없음,승용,남,31-40세,경상,2020년,3월,미상
2020031800100408,2020년 3월,수요일,서울특별시 광진구 중곡동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,승용,남,61-64세,경상,2020년,3월,미상
2020031800100477,2020년 3월,수요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,승합,남,51-60세,상해없음,2020년,3월,미상
2020031900100026,2020년 3월,목요일,서울특별시 광진구 구의동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,남,21-30세,중상,2020년,3월,미상
2020031900100089,2020년 3월,목요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,여,21-30세,중상,2020년,3월,미상
2020032000100089,2020년 3월,금요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,화물,남,31-40세,상해없음,2020년,3월,미상
2020032000100240,2020년 3월,금요일,서울특별시 광진구 중곡동,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,41-50세,상해없음,이륜,남,41-50세,중상,2020년,3월,미상
2020032100100042,2020년 3월,토요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,젖음/습기,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,화물,남,41-50세,경상,2020년,3월,미상
2020032100100439,2020년 3월,토요일,서울특별시 광진구 중곡동,부상신고사고,0,0,0,1,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로부근,이륜,남,21-30세,부상신고,승용,남,51-60세,상해없음,2020년,3월,미상
2020032200100024,2020년 3월,일요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,남,21-30세,경상,2020년,3월,미상
2020032200100033,2020년 3월,일요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,남,41-50세,경상,2020년,3월,미상
2020032300100364,2020년 3월,월요일,서울특별시 광진구 능동,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,21-30세,경상,승용,남,41-50세,상해없음,2020년,3월,미상
2020032400100001,2020년 3월,화요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,이륜,남,13-20세,중상,2020년,3월,미상
2020032500100020,2020년 3월,수요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,61-64세,경상,2020년,3월,미상
2020032500100071,2020년 3월,수요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,여,41-50세,경상,2020년,3월,미상
2020032500100482,2020년 3월,수요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,21-30세,상해없음,보행자,남,51-60세,경상,2020년,3월,건대입구
2020032600100032,2020년 3월,목요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,상해없음,승용,남,51-60세,경상,2020년,3월,미상
2020032600100309,2020년 3월,목요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,31-40세,상해없음,자전거,남,12세 이하,경상,2020년,3월,미상
2020032600100382,2020년 3월,목요일,서울특별시 광진구 능동,중상사고,0,1,0,0,차대사람 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,이륜,남,41-50세,상해없음,보행자,남,65세 이상,중상,2020년,3월,미상
2020032600100383,2020년 3월,목요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 충돌,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,61-64세,상해없음,2020년,3월,미상
