id,name,year,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold,selling_price
158,Maruti,2008.0,80000.0,Central,Indiana,Anderson,Petrol,Individual,Manual,Second_Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5.0,Y,0.11
159,Ford,2010.0,47000.0,East,Vermont,Bennington,Petrol,Individual,Manual,First_Owner,15.3,1596.0,101.0,"14.9@ 3,400(kgm@ rpm)",5.0,N,0.25
160,Maruti,2005.0,140000.0,Central,Texas,El Paso,Petrol,Individual,Manual,Second_Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5.0,N,0.13
161,Hyundai,2010.0,80000.0,East,Massachusetts,Andover,Petrol,Individual,Manual,Third_Owner,19.81,1086.0,68.05,99.04Nm@ 4500rpm,5.0,N,0.131
162,Maruti,2016.0,35000.0,South,Florida,Miami,Petrol,Individual,Manual,First_Owner,16.8,796.0,34.2,59Nm@ 2500rpm,8.0,Y,0.22
163,Maruti,2014.0,55000.0,South,Tennessee,Germantown,Petrol,Individual,Manual,First_Owner,22.74,796.0,47.3,69Nm@ 3500rpm,5.0,Y,0.18
164,Maruti,2018.0,28000.0,South,Florida,Fort Lauderdale,Petrol,Individual,Automatic,First_Owner,21.21,1197.0,,113Nm@ 4200rpm,5.0,N,0.68
165,Maruti,2017.0,10000.0,South,Florida,Miami,Petrol,Dealer,Manual,First_Owner,23.1,998.0,67.04,90Nm@ 3500rpm,5.0,Y,0.484999
166,Hyundai,2016.0,80000.0,South,Georgia,Atlanta,Diesel,Individual,Manual,Third_Owner,21.19,1396.0,88.73,219.66nm@ 1500-2750rpm,5.0,Y,0.54
167,Hyundai,2017.0,25000.0,West,Idaho,Post Falls,Petrol,Individual,Manual,First_Owner,20.14,1197.0,81.86,113.75nm@ 4000rpm,5.0,N,0.5
168,Maruti,2009.0,110000.0,South,North Carolina,New Bern,Petrol,Individual,Manual,First_Owner,15.0,1586.0,104.68,"145@ 4,100(kgm@ rpm)",5.0,N,0.15
169,Maruti,2017.0,25000.0,South,Virginia,,Petrol,0.7815750860971316,Manual,First_Owner,22.0,1197.0,81.8,113Nm@ 4200rpm,5.0,N,0.625
170,Honda,2016.0,30000.0,South,South Carolina,Hilton Head Island,Diesel,Individual,Manual,Second_Owner,27.3,1498.0,98.6,200Nm@ 1750rpm,5.0,,0.65
171,Hyundai,2010.0,80000.0,West,Oregon,Pendleton,Petrol,Individual,Manual,Second_Owner,0.0,1086.0,62.1,96.1Nm@ 3000rpm,5.0,N,0.11
172,Mahindra,2017.0,100000.0,South,Georgia,Woodstock,Diesel,Individual,Manual,Second_Owner,18.49,1493.0,100.0,240Nm@ 1600-2800rpm,7.0,N,0.725
173,Maruti,2013.0,60000.0,East,Massachusetts,Boston,Petrol,Individual,Manual,Second_Owner,20.2,998.0,67.1,90Nm@ 3500rpm,5.0,Y,0.199
174,Tata,2004.0,60000.0,South,Florida,Fort Pierce,Diesel,Individual,Manual,Third_Owner,16.1,1405.0,70.0,"13.5@ 2,500(kgm@ rpm)",0.7361806331577874,N,0.1
175,Hyundai,2015.0,70000.0,West,California,San Diego,Diesel,Individual,Manual,Fourth_Above_Owner,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5.0,Y,0.5
176,Toyota,2013.0,67000.0,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,23.59,1364.0,67.1,170Nm@ 1800-2400rpm,5.0,Y,0.45
177,Tata,2007.0,100000.0,East,New Jersey,Long Branch,Diesel,Individual,Manual,Third_Owner,16.1,1405.0,70.0,"13.5@ 2,500(kgm@ rpm)",5.0,N,0.13
178,Toyota,2016.0,68089.0,East,Pennsylvania,Bethel Park,Petrol,Trustmark_Dealer,Automatic,First_Owner,19.16,2494.0,157.7,213Nm@ 4500rpm,5.0,N,2.0
179,Honda,,140000.0,West,California,Twentynine Palms,Petrol,Individual,Manual,First_Owner,17.7,1497.0,78.0,"12.7@ 2,700(kgm@ rpm)",5.0,N,0.21
180,Tata,2018.0,8000.0,East,New York,New York City,Diesel,Dealer,Automatic,First_Owner,21.5,1497.0,108.5,260Nm@ 1500-2750rpm,5.0,Y,1.025
181,Maruti,,35000.0,South,Virginia,Arlington,Petrol,Individual,Manual,First_Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5.0,0.4466935967276997,0.14
182,Chevrolet,2011.0,40000.0,Central,Iowa,Dubuque,Petrol,Individual,Manual,Second_Owner,18.0,995.0,62.0,90.3Nm@ 4200rpm,5.0,N,0.15
183,Tata,2012.0,80000.0,West,California,Lake Forest,Diesel,Individual,Manual,Second_Owner,13.93,2179.0,138.1,320Nm@ 1700-2700rpm,7.0,N,0.3
184,Ford,2016.0,45217.0,Central,Oklahoma,Moore,Diesel,Dealer,Manual,First_Owner,25.83,1498.0,99.0,215Nm@ 1750-3000rpm,5.0,N,0.4
185,Maruti,2018.0,59000.0,Central,Nebraska,Lincoln,Diesel,Dealer,Manual,First_Owner,28.4,1248.0,74.02,190Nm@ 2000rpm,5.0,N,0.765
186,Mahindra,2017.0,88754.0,Central,Illinois,Schaumburg,Diesel,Dealer,Manual,First_Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,N,1.1
187,Maruti,2014.0,90000.0,0.44059476083676374,New York,Dix Hills,Diesel,Individual,Manual,First_Owner,25.2,1248.0,74.0,190Nm@ 2000rpm,5.0,Y,0.53
188,Ford,2016.0,30000.0,East,New York,Shirley,Diesel,Individual,Manual,First_Owner,21.7,1498.0,98.96,215Nm@ 1750-2500rpm,5.0,N,0.725
189,Hyundai,2012.0,103655.0,Central,Wisconsin,Franklin,Diesel,Individual,Manual,Second_Owner,22.32,1582.0,126.3,259.9Nm@ 1900-2750rpm,5.0,N,0.4
190,Hyundai,2017.0,25000.0,,Washington,Kirkland,Petrol,Individual,Manual,Second_Owner,18.6,1197.0,81.83,114.7Nm@ 4000rpm,5.0,N,0.63
191,Maruti,2017.0,127000.0,East,Massachusetts,Woburn,Diesel,Individual,Manual,First_Owner,28.4,1248.0,74.02,190Nm@ 2000rpm,5.0,N,0.605
192,Mahindra,2016.0,136511.0,South,Florida,Delray Beach,Diesel,Individual,Manual,First_Owner,15.96,2523.0,62.1,0.690218784605972,7.0,N,0.57
193,Hyundai,2015.0,25000.0,South,Florida,Winter Garden,Petrol,Individual,Manual,First_Owner,17.01,1591.0,121.4,154.9Nm@ 4200rpm,5.0,N,0.7
194,Maruti,2017.0,15000.0,Central,Indiana,Muncie,Petrol,Individual,Manual,0.4044067966970012,24.7,796.0,47.3,69Nm@ 3500rpm,5.0,N,0.295
195,Honda,2016.0,55000.0,South,Florida,Belle Glade,Petrol,Dealer,Manual,First_Owner,17.8,1497.0,117.3,145Nm@ 4600rpm,5.0,N,0.625
196,Maruti,2006.0,120000.0,Central,Indiana,Lafayette,Petrol,Individual,Manual,Fourth_Above_Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5.0,Y,0.12
197,Chevrolet,2014.0,38000.0,East,New Jersey,Fords,Diesel,Individual,Manual,First_Owner,22.1,1248.0,74.0,190Nm@ 1750rpm,5.0,Y,0.26
198,Tata,2017.0,19723.0,East,Maine,Saco,Petrol,Dealer,Automatic,First_Owner,20.3,1199.0,84.0,114Nm@ 3500rpm,5.0,N,0.525
199,Hyundai,2015.0,53000.0,South,Tennessee,Jackson,Diesel,Individual,Manual,First_Owner,24.0,1120.0,70.0,160Nm@ 1500-2750rpm,5.0,N,0.45
200,,2016.0,94000.0,Central,Texas,Pharr,Diesel,Dealer,Automatic,First_Owner,11.36,2755.0,171.5,360Nm@ 1200-3400rpm,7.0,Y,1.825
201,,2013.0,0.3300530771414577,South,Tennessee,Memphis,Diesel,Individual,Manual,Second_Owner,25.0,1396.0,69.01,140Nm@ 1800-3000rpm,5.0,N,0.227999
202,Ford,2016.0,85000.0,South,Mississippi,Long Beach,Diesel,Individual,Automatic,Second_Owner,12.62,2198.0,158.0,385Nm@ 1600-2500rpm,7.0,N,2.1
203,Maruti,2017.0,28050.0,West,California,Palo Alto,Diesel,Dealer,Manual,First_Owner,28.09,1248.0,88.5,200Nm@ 1750rpm,5.0,N,0.8
204,Hyundai,2011.0,80000.0,East,New Jersey,Atlantic City,Petrol,Individual,Manual,First_Owner,20.36,1197.0,78.9,0.235300925144867,5.0,N,0.24
205,,2017.0,40000.0,East,New York,Dix Hills,Diesel,Individual,Manual,First_Owner,25.0,1396.0,69.0,0.7129324755975407,5.0,N,0.29
206,Honda,2006.0,0.9332440851842704,East,New Jersey,Bloomfield,Petrol,Individual,Manual,Second_Owner,17.7,1497.0,78.0,"12.7@ 2,700(kgm@ rpm)",5.0,N,0.2
207,Hyundai,2010.0,60000.0,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,18.5,1197.0,80.0,"11.4 kgm at 4,000 rpm",5.0,Y,0.27
208,Maruti,2008.0,80000.0,Central,Oklahoma,Tulsa,Petrol,Individual,Manual,Second_Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5.0,N,0.095
209,Chevrolet,2010.0,80000.0,East,New Jersey,Jersey City,Petrol,Individual,Manual,Second_Owner,18.0,995.0,62.0,90.3Nm@ 4200rpm,5.0,N,0.08
210,Maruti,2004.0,100000.0,East,Pennsylvania,West Mifflin,Petrol,Individual,Manual,Second_Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5.0,N,0.1
211,Hyundai,2018.0,70000.0,West,Colorado,Englewood,Diesel,Individual,Manual,First_Owner,21.38,1396.0,88.7,219.7Nm@ 1500-2750rpm,5.0,N,1.05
212,Mahindra,2014.0,50000.0,East,0.027518098197558016,New City,Diesel,Individual,Manual,First_Owner,15.1,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,N,1.0
213,Mahindra,2016.0,139000.0,West,Washington,Wenatchee,Diesel,Individual,Manual,First_Owner,18.49,1493.0,100.0,240Nm@ 1600-2800rpm,7.0,N,0.6
214,Toyota,2018.0,116000.0,Central,Illinois,East Saint Louis,Diesel,Individual,Manual,First_Owner,23.59,1364.0,67.05,170Nm@ 1800-2400rpm,5.0,N,0.78
215,Maruti,2011.0,120000.0,West,California,Rancho Cucamonga,Diesel,Individual,Manual,First_Owner,21.5,1248.0,88.8,200Nm@ 1750rpm,5.0,N,0.242
216,,2017.0,24400.0,South,Louisiana,New Orleans,Diesel,Individual,Manual,First_Owner,27.39,1248.0,74.0,190Nm@ 2000rpm,5.0,N,0.74
217,Maruti,2017.0,35000.0,West,California,Huntington Beach,Diesel,Individual,Manual,First_Owner,28.4,1248.0,74.02,190Nm@ 2000rpm,5.0,Y,0.711
218,Toyota,2008.0,134000.0,South,Georgia,Atlanta,Diesel,Individual,Manual,Second_Owner,0.7234537867180659,2494.0,102.0,20.4@ 1400-3400(kgm@ rpm),7.0,Y,0.57
219,Hyundai,2018.0,20000.0,Central,Indiana,Valparaiso,Petrol,Individual,Manual,Second_Owner,18.9,1197.0,81.86,113.75nm@ 4000rpm,5.0,N,0.5
220,Tata,2010.0,250000.0,East,Connecticut,Hamden,Diesel,Individual,Manual,First_Owner,13.93,2179.0,138.0,320Nm@ 1700-2700rpm,7.0,N,0.295
221,Mahindra,2014.0,120000.0,South,Arkansas,Searcy,Diesel,Individual,Manual,Second_Owner,14.95,2489.0,93.7,218Nm@ 1400-2600rpm,7.0,N,0.445
222,Toyota,2019.0,9654.0,South,North Carolina,Burlington,Petrol,Dealer,Automatic,First_Owner,19.56,1197.0,81.8,113Nm@ 4200rpm,5.0,N,0.894999
223,Nissan,2011.0,0.1803816889778635,Central,Texas,Cedar Park,Petrol,Individual,Manual,First_Owner,16.95,1498.0,97.7,134Nm@ 4000rpm,5.0,Y,0.25
224,Renault,2019.0,5000.0,East,Ohio,Dayton,Petrol,Individual,Manual,First_Owner,20.0,999.0,72.0,96Nm@ 3500rpm,7.0,N,0.675
225,Honda,2019.0,40000.0,East,Ohio,Toledo,Diesel,Individual,0.1085709945568597,First_Owner,25.6,1498.0,97.9,200Nm@ 1750rpm,5.0,N,1.2
226,Mahindra,2019.0,12584.0,South,Tennessee,Lebanon,Diesel,Dealer,Manual,First_Owner,16.55,2498.0,105.0,247Nm@ 1800-2000rpm,6.0,N,0.975
227,Maruti,2015.0,70000.0,West,Oregon,West Linn,Diesel,Individual,Manual,First_Owner,26.21,1248.0,88.5,200Nm@ 1750rpm,5.0,N,0.73
228,Maruti,2014.0,120000.0,West,California,Anaheim,Diesel,Individual,Manual,First_Owner,23.4,1248.0,74.0,190Nm@ 2000rpm,5.0,N,0.58
229,Ford,2017.0,35000.0,,New York,Ithaca,0.7788627764792593,Individual,Manual,First_Owner,25.83,1498.0,99.0,215Nm@ 1750-3000rpm,5.0,Y,0.7
230,Maruti,2020.0,15000.0,West,California,Twentynine Palms,Diesel,Individual,Manual,First_Owner,24.3,1248.0,88.5,200Nm@ 1750rpm,5.0,N,0.81
231,Maruti,2014.0,0.7424824705807439,West,California,Santa Barbara,Petrol,Individual,Manual,First_Owner,19.1,1197.0,85.8,114Nm@ 4000rpm,5.0,N,0.55
232,Tata,2010.0,175000.0,Central,Michigan,Trenton,Diesel,Individual,Manual,First_Owner,19.09,1396.0,69.0,135Nm@ 2500rpm,5.0,N,0.2
233,Hyundai,2013.0,75000.0,South,Florida,Miami,Diesel,Individual,Automatic,First_Owner,22.32,1582.0,126.3,259.9Nm@ 1900-2750rpm,5.0,Y,0.525
234,Tata,2015.0,110000.0,Central,South Dakota,Sioux Falls,Diesel,Individual,Manual,First_Owner,14.1,2179.0,147.94,320Nm@ 1500-3000rpm,7.0,N,0.503
235,Renault,2012.0,86000.0,South,Tennessee,Spring Hill,Diesel,Individual,Manual,First_Owner,19.01,1461.0,108.45,248Nm@ 2250rpm,5.0,,0.55
236,Hyundai,2012.0,60000.0,South,Virginia,Lynchburg,LPG,Individual,Manual,First_Owner,19.2,1086.0,68.05,99.04Nm@ 4500rpm,5.0,N,0.3
237,Chevrolet,2014.0,51000.0,East,Pennsylvania,Hermitage,Petrol,Individual,Manual,First_Owner,18.2,1199.0,82.5,108.5Nm@ 5000rpm,5.0,N,0.3
238,Maruti,2018.0,69779.0,West,California,Goleta,Petrol,Dealer,Automatic,First_Owner,22.0,,81.8,113Nm@ 4200rpm,5.0,N,0.6
239,Maruti,2020.0,10000.0,East,Pennsylvania,Pottstown,Petrol,Individual,Automatic,First_Owner,18.76,1462.0,103.26,138nm@ 4400rpm,5.0,N,0.737
240,Hyundai,2009.0,110000.0,West,Utah,Draper,Petrol,Individual,Manual,First_Owner,20.36,1197.0,78.9,111.7Nm@ 4000rpm,5.0,N,0.142
241,,2007.0,90000.0,West,California,Los Angeles,Diesel,Individual,Manual,Fourth_Above_Owner,16.8,1493.0,110.0,"24@ 1,900-2,750(kgm@ rpm)",5.0,Y,0.185
242,Mahindra,2013.0,136000.0,West,California,Los Angeles,Diesel,Individual,Manual,Second_Owner,15.96,2523.0,62.1,195Nm@ 1400-2200rpm,7.0,Y,0.33
243,Maruti,2009.0,,Central,Minnesota,Minneapolis,Petrol,Individual,Manual,Second_Owner,18.9,1061.0,67.0,84Nm@ 3500rpm,5.0,N,0.126
244,Maruti,2011.0,20000.0,East,Maine,Lewiston,Petrol,Individual,Manual,First_Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5.0,N,0.225
245,Ford,2012.0,81632.0,West,Washington,Seattle,Diesel,Dealer,Manual,First_Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0,Y,0.425
246,Audi,2010.0,110000.0,Central,Illinois,Carpentersville,Diesel,Individual,Automatic,Second_Owner,12.07,2967.0,241.4,,7.0,N,1.75
247,Tata,2011.0,80000.0,South,Florida,Carol City,Diesel,Individual,Manual,First_Owner,23.03,1396.0,69.0,140Nm@ 1800-3000rpm,5.0,N,0.22
248,0.4641945531121562,2012.0,40000.0,East,New York,White Plains,Diesel,Individual,Manual,First_Owner,20.0,1399.0,68.0,160Nm@ 2000rpm,5.0,Y,0.25
249,Hyundai,2011.0,70000.0,0.8928039071095849,Indiana,Crown Point,LPG,Individual,Manual,First_Owner,13.45,1086.0,62.1,96.1Nm@ 3000rpm,5.0,N,0.191
250,0.45489610376765455,2013.0,90000.0,Central,Texas,Conroe,Petrol,Individual,Manual,Second_Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5.0,N,0.3
251,Mahindra,2017.0,120000.0,South,Tennessee,Chattanooga,Diesel,Individual,Manual,First_Owner,18.49,1493.0,100.0,240Nm@ 1600-2800rpm,7.0,N,0.71
252,Maruti,2018.0,25000.0,Central,Wisconsin,Janesville,Petrol,Individual,Manual,,21.21,1197.0,81.8,113Nm@ 4200rpm,5.0,N,0.6
253,Maruti,2019.0,10000.0,Central,Wisconsin,Eau Claire,CNG,Individual,Manual,First_Owner,21.94,0.5529081398461245,61.7,85Nm@ 3000rpm,5.0,Y,0.45
254,Maruti,2018.0,77800.0,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,25.1,1248.0,88.5,200Nm@ 1750rpm,5.0,Y,0.95
255,Maruti,2017.0,25000.0,Central,Illinois,Country Club Hills,Petrol,Individual,Manual,First_Owner,23.95,998.0,67.05,90Nm@ 3500rpm,5.0,N,0.335
256,Maruti,2015.0,45000.0,West,Washington,Spokane,Diesel,Dealer,Manual,First_Owner,28.4,1248.0,74.0,190Nm@ 2000rpm,5.0,N,0.55
257,Hyundai,2019.0,5000.0,Central,Indiana,Carmel,Petrol,Individual,Manual,First_Owner,17.19,1197.0,81.86,114.73Nm@ 4000rpm,5.0,Y,0.8
258,Maruti,2005.0,35000.0,West,,Los Angeles,Petrol,Individual,Manual,First_Owner,18.9,998.0,67.1,90Nm@ 3500rpm,5.0,Y,0.065
259,Honda,2007.0,90000.0,West,Washington,Seattle,Petrol,Individual,Automatic,First_Owner,12.9,1799.0,130.0,172Nm@ 4300rpm,5.0,Y,0.35
260,Ford,2016.0,155201.0,East,District of Columbia,Washington,Diesel,Dealer,Manual,First_Owner,26.1,1498.0,99.23,215Nm@ 1750-3000rpm,5.0,Y,0.6
261,Maruti,2006.0,100000.0,South,Tennessee,Columbia,Petrol,Individual,Manual,Second_Owner,19.7,796.0,46.3,62Nm@ 3000rpm,5.0,N,0.12
262,Maruti,2010.0,120000.0,East,Maryland,Aspen Hill,Diesel,Individual,Manual,First_Owner,21.1,1248.0,73.9,113Nm@ 4500rpm,5.0,N,0.217
263,Hyundai,2013.0,60000.0,West,California,San Diego,Petrol,Individual,Manual,First_Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0,,0.18
264,Hyundai,2016.0,10000.0,South,North Carolina,,Diesel,Individual,Manual,First_Owner,22.54,1396.0,88.73,219.7Nm@ 1500-2750rpm,5.0,N,0.65
265,Honda,2019.0,7032.0,Central,Michigan,Holland,Petrol,Trustmark_Dealer,Automatic,First_Owner,19.0,1199.0,88.76,110Nm@ 4800rpm,5.0,N,0.779
266,Mahindra,2017.0,25000.0,South,Virginia,Springfield,Diesel,Individual,Manual,First_Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,0.014397702662180878,1.35
267,Tata,2011.0,120000.0,Central,Texas,Grand Prairie,Diesel,Individual,Manual,First_Owner,13.93,2179.0,138.03,320Nm@ 1700-2700rpm,7.0,N,0.3
268,Lexus,2019.0,20000.0,Central,Minnesota,Rochester,Petrol,Dealer,Automatic,First_Owner,22.37,2487.0,214.56,202Nm@ 3600-5200rpm,5.0,N,5.15
269,Maruti,2018.0,20000.0,West,Utah,Provo,Petrol,Individual,Manual,First_Owner,21.4,1197.0,83.1,115Nm@ 4000rpm,5.0,Y,0.575
270,Maruti,2017.0,12700.0,East,Connecticut,Shelton,Petrol,Individual,Manual,First_Owner,20.51,998.0,67.04,90Nm@ 3500rpm,5.0,Y,0.4
271,Mahindra,2018.0,0.8275567898312292,East,Ohio,Mount Vernon,Diesel,Individual,Manual,First_Owner,17.3,1497.0,121.0,300Nm@ 1750-2500rpm,,Y,1.2
272,Hyundai,2008.0,93331.0,Central,Texas,Mansfield,Petrol,Individual,Manual,Second_Owner,19.81,1086.0,68.05,99.04Nm@ 4500rpm,5.0,N,0.12
273,Maruti,2011.0,60000.0,East,New York,Jamestown,Petrol,Individual,Manual,First_Owner,19.0,998.0,66.1,90Nm@ 3500rpm,5.0,N,0.204999
274,Maruti,2013.0,43000.0,South,Florida,Davie,Petrol,Individual,Manual,Second_Owner,19.0,998.0,67.1,90Nm@ 3500rpm,5.0,N,0.235
275,Hyundai,2014.0,64000.0,Central,Indiana,Valparaiso,Petrol,Individual,Manual,First_Owner,20.36,1197.0,78.9,111.8Nm@ 4000rpm,5.0,N,0.35
276,Jaguar,2017.0,45000.0,South,Louisiana,Bossier City,Diesel,Dealer,Automatic,First_Owner,19.33,1999.0,177.0,430Nm@ 1750-2500rpm,5.0,N,3.2
277,Hyundai,2017.0,10000.0,West,California,Los Angeles,Petrol,Individual,Manual,First_Owner,21.1,814.0,55.2,74.5Nm@ 4000rpm,5.0,Y,0.3
278,Tata,2018.0,50000.0,South,Arkansas,Fayetteville,Diesel,Individual,Manual,First_Owner,17.6,2179.0,153.86,400Nm@ 1750-2500rpm,7.0,N,1.525
279,Mahindra,2014.0,25000.0,South,Georgia,Kennesaw,0.05838198710493159,Individual,Manual,First_Owner,15.4,2179.0,120.0,280Nm@ 1800-2800rpm,9.0,N,0.999
280,Maruti,2011.0,55403.0,East,West Virginia,Parkersburg,Petrol,Dealer,Manual,First_Owner,18.6,1197.0,85.8,114Nm@ 4000rpm,5.0,N,0.277
281,BMW,2019.0,7500.0,Central,Michigan,Burton,Diesel,Dealer,Automatic,First_Owner,16.78,1995.0,190.0,400Nm@ 1750-2500rpm,5.0,Y,5.4
282,Mahindra,2017.0,110000.0,East,Pennsylvania,Plum,Diesel,Individual,Manual,First_Owner,15.4,2523.0,75.0,200Nm@ 1400-2200rpm,7.0,N,0.85
283,Ford,2014.0,80000.0,Central,Kansas,Manhattan,Diesel,Individual,Manual,First_Owner,20.0,1399.0,68.05,160Nm@ 2000rpm,5.0,N,0.3
284,0.014281391901798335,2014.0,120000.0,East,Maryland,Potomac,Diesel,Individual,Manual,Third_Owner,20.0,1399.0,68.05,160Nm@ 2000rpm,5.0,N,0.32
285,Hyundai,2010.0,110000.0,South,North Carolina,Concord,Petrol,Individual,Manual,First_Owner,0.0,1086.0,62.0,96.1Nm@ 3000rpm,5.0,N,0.15
286,Maruti,2017.0,25000.0,South,Kentucky,Richmond,Petrol,Individual,Manual,First_Owner,20.51,998.0,0.6542351245927801,90Nm@ 3500rpm,5.0,N,0.39
287,Hyundai,2016.0,56000.0,West,California,Salinas,Petrol,Individual,Manual,Third_Owner,18.9,1197.0,82.0,114Nm@ 4000rpm,5.0,N,0.5
288,Maruti,2015.0,80000.0,East,District of Columbia,Washington,Diesel,Individual,Manual,First_Owner,20.77,1248.0,88.76,200Nm@ 1750rpm,7.0,Y,0.64
289,Hyundai,2016.0,50000.0,West,California,Foster City,Petrol,Individual,Manual,First_Owner,18.6,1197.0,81.83,,5.0,N,0.63
290,Volvo,2019.0,20000.0,East,New York,Syracuse,Diesel,Individual,Automatic,First_Owner,18.0,1969.0,190.0,400Nm,5.0,N,3.8
291,Maruti,2010.0,80000.0,Central,Illinois,Saint Charles,Petrol,Individual,Manual,Second_Owner,20.92,998.0,67.1,90Nm@ 3500rpm,5.0,,0.24
292,Tata,2017.0,150000.0,South,Florida,New Smyrna Beach,Diesel,Individual,Manual,First_Owner,17.6,2179.0,153.86,400Nm@ 1750-2500rpm,7.0,N,1.2
293,Mahindra,2011.0,100000.0,West,New Mexico,Alamogordo,Diesel,Individual,Manual,Fourth_Above_Owner,13.5,2179.0,115.0,277.5Nm@ 1700-2200rpm,5.0,N,0.36
294,Ford,2017.0,113000.0,South,Kentucky,Henderson,Diesel,Individual,Manual,First_Owner,25.83,1498.0,99.0,215Nm@ 1750-3000rpm,5.0,Y,0.43
295,Mahindra,2014.0,110000.0,Central,Minnesota,Saint Paul,Diesel,Individual,Manual,First_Owner,20.8,1461.0,65.0,160Nm@ 2000rpm,5.0,N,0.25
296,Maruti,2019.0,5621.0,West,California,Bakersfield,Petrol,Trustmark_Dealer,Automatic,First_Owner,22.0,1197.0,0.2687122751130137,113Nm@ 4200rpm,5.0,N,0.65
297,Tata,2013.0,162500.0,West,California,Los Angeles,Diesel,Individual,Manual,First_Owner,19.4,1405.0,70.0,135.4Nm@ 2500rpm,5.0,Y,0.17
298,Maruti,2017.0,58559.0,East,Maine,Sanford,Diesel,Dealer,Manual,First_Owner,25.2,1248.0,74.0,190Nm@ 2000rpm,5.0,N,0.693
299,Maruti,2018.0,64000.0,East,New York,New York City,Petrol,Dealer,Manual,First_Owner,20.65,1462.0,103.25,138Nm@ 4400rpm,5.0,Y,0.85
300,Maruti,2003.0,60000.0,Central,Illinois,Chicago,Petrol,,Manual,Fourth_Above_Owner,17.3,993.0,60.0,78Nm@ 4500rpm,5.0,Y,0.065
301,Renault,2018.0,30000.0,Central,Nebraska,Fremont,Petrol,Individual,Manual,First_Owner,,799.0,53.3,72Nm@ 4386rpm,5.0,N,0.35
302,Hyundai,2018.0,70000.0,Central,Illinois,,Diesel,Individual,Manual,First_Owner,21.38,1396.0,88.7,219.7Nm@ 1500-2750rpm,5.0,Y,1.05
303,Skoda,2016.0,11000.0,Central,South Dakota,Sioux Falls,Petrol,Dealer,Automatic,First_Owner,14.3,1598.0,103.5,153Nm@ 3800rpm,5.0,N,0.645
304,Maruti,2009.0,70000.0,West,California,Camarillo,Petrol,Individual,Manual,Second_Owner,18.9,1061.0,67.0,84Nm@ 3500rpm,5.0,N,0.12
305,Mahindra,2016.0,110000.0,East,Ohio,Findlay,Diesel,,Manual,First_Owner,16.0,2179.0,140.0,330Nm@ 1600-2800rpm,7.0,N,1.175
306,Mahindra,2017.0,20000.0,West,Utah,Salt Lake City,Petrol,Individual,Manual,Second_Owner,18.15,1198.0,82.0,115Nm@ 3500-3600rpm,6.0,N,0.43
307,Chevrolet,2010.0,50000.0,East,Connecticut,Seymour,Petrol,Individual,Manual,First_Owner,18.0,995.0,62.0,90.3Nm@ 4200rpm,5.0,N,0.13
308,Maruti,2015.0,70000.0,Central,Texas,Fort Worth,Diesel,Individual,Manual,First_Owner,26.21,1248.0,88.5,200Nm@ 1750rpm,5.0,N,0.6
309,Maruti,2017.0,29000.0,West,California,East Los Angeles,Petrol,Individual,Automatic,First_Owner,20.51,998.0,67.0,90Nm@ 3500rpm,5.0,N,0.38
310,Tata,2019.0,14000.0,East,Pennsylvania,Philadelphia,Petrol,Individual,Manual,First_Owner,20.3,1199.0,84.0,114Nm@ 3500rpm,5.0,Y,0.52
311,Honda,2016.0,80000.0,,Kentucky,Bowling Green,Diesel,Individual,Manual,Second_Owner,25.8,1498.0,98.6,200Nm@ 1750rpm,5.0,N,0.5
312,Toyota,0.3394976406766409,25538.0,Central,Indiana,Fort Wayne,Petrol,Trustmark_Dealer,Manual,First_Owner,16.78,1496.0,88.73,132Nm@ 3000rpm,5.0,N,0.625
313,Honda,2016.0,21446.0,Central,Minnesota,Bloomington,Petrol,Dealer,Manual,First_Owner,16.8,1497.0,116.3,146Nm@ 4800rpm,5.0,Y,0.825
314,Hyundai,2010.0,49000.0,East,Pennsylvania,Hanover,Petrol,Individual,Manual,First_Owner,18.5,1197.0,80.0,"11.4 kgm at 4,000 rpm",5.0,Y,0.3
315,Honda,2016.0,25000.0,West,California,Stockton,Petrol,Individual,0.7921924929225304,First_Owner,18.7,1199.0,88.7,110Nm@ 4800rpm,5.0,N,0.475
316,Tata,2007.0,110000.0,Central,Illinois,Waukegan,Petrol,Individual,Manual,Second_Owner,12.0,2092.0,127.0,"20@ 3,750(kgm@ rpm)",7.0,Y,0.3
